codigo,cpf,nome,nascimento,Descricao,estado-civil,cep,bairro,cidade,uf,fone,celular,email,data-pri,data-ult,limite,sexo,Nro-Compras,Idade
104996,69533797150,MARIA NASCIMENTO BORGES SOUSA,1979-08-15,CLIENTE ATIVO,,34505020,CENTRO,SABARA,MG,3136712232,37997754377,maria_104996@sgasoft.com.br,2006-08-18,2024-06-13,800.0,Feminino,74,45
104997,91987961609,WANDERSON DIAS PIRES BARROS,2071-02-24,CLIENTE ATIVO,OUTROS,34585290,GENERAL CARNEIRO,SABARA,MG,,31991467637,wanderson_104997@sgasoft.com.br,2006-08-18,2024-10-20,300.0,Masculino,37,53
104998,95904790228,CECILIA FONSECA SARAIVA GOMES,2065-11-20,CLIENTE ATIVO,OUTROS,34500000,CAIEIRA,SABARA,MG,,30997799704,cecilia_104998@sgasoft.com.br,2006-08-18,2024-02-10,300.0,Feminino,59,59
105009,63802864891,DOUGLAS SANTANA ELIAS MENDES,2066-07-26,CLIENTE ATIVO,,31130000,CONCORDIA,BELO HORIZONTE,MG,,34996624945,douglas_105009@sgasoft.com.br,2006-08-29,2024-08-10,300.0,Masculino,38,58
105017,17829739587,ELOA PEREIRA ALMEIDA FOGACA,2073-09-26,CLIENTE ATIVO,,34515450,CAMPO SANTO ANTONIO,SABARA,MG,989268821,39935979773,eloa_105017@sgasoft.com.br,2006-09-02,2024-05-17,0.0,Feminino,30,51
105025,98117507420,RAUL PEIXOTO SANTANA HORTA,1985-11-19,CLIENTE ATIVO,,34525320,MORRO DA CRUZ,SABARA,MG,1116711611,37997497400,raul_105025@sgasoft.com.br,2006-09-08,2024-10-30,0.0,Masculino,130,39
105030,29142274427,PATRICIA RAMOS BORGES FRANCO,2060-12-27,CLIENTE ATIVO,,34505210,VILA ESPERANCA,SABARA,MG,,34994473903,patricia_105030@sgasoft.com.br,2006-09-09,2024-11-25,0.0,Feminino,271,64
105033,42123472298,LUCAS NOGUEIRA ROCHA DUARTE,2047-05-09,CLIENTE ATIVO,,30850000,DOM BOSCO,BELO HORIZONTE,MG,1116727162,32975345733,lucas_105033@sgasoft.com.br,2006-09-13,2024-06-14,600.0,Masculino,46,77
105039,78196979703,BEATRIZ SIQUEIRA RIBEIRO GONCALVES,2066-02-14,CLIENTE ATIVO,,34545410,ROCA GRANDE,SABARA,MG,,39997905979,beatriz_105039@sgasoft.com.br,2006-09-15,2024-10-04,0.0,Feminino,92,58
105050,90419414606,DOUGLAS RAMOS BARROS BEZERRA,1984-11-07,CLIENTE ATIVO,,35660370,SAO CRISTOVAO,PARA DE MINAS,MG,1114228881,34994533453,douglas_105050@sgasoft.com.br,2006-09-21,2024-07-12,0.0,Masculino,59,40
105054,17428342058,ENZO FERNANDES PINHEIRO CASTRO,1975-04-20,CLIENTE ATIVO,,34536030,VILA REAL,SABARA,MG,,32994095035,enzo_105054@sgasoft.com.br,2006-09-27,2024-10-17,0.0,Masculino,188,49
105055,22455171647,LORENA PINTO VARGAS PEREIRA,2072-11-10,CLIENTE ATIVO,,34515440,CAMPO SANTO ANTONIO,SABARA,MG,5156755155,31993095005,lorena_105055@sgasoft.com.br,2006-09-27,2024-10-16,700.0,Feminino,116,52
105060,53380848565,SAMUEL SANTOS NASCIMENTO GOMES,1981-02-16,CLIENTE ATIVO,,34565130,ROSARIO II,SABARA,MG,,38944089450,samuel_105060@sgasoft.com.br,2006-09-30,2024-08-31,800.0,Masculino,47,43
105061,58317577147,LETICIA CARVALHO FONSECA LIMA,2070-04-01,CLIENTE ATIVO,,33120130,ASTECA (SAO BENEDITO,SANTA LUZIA,MG,,37997057777,leticia_105061@sgasoft.com.br,2006-09-30,2024-10-31,300.0,Feminino,46,54
105062,62344317716,RAFAELA PIRES RODRIGUES NOGUEIRA,1984-06-27,CLIENTE ATIVO,,34515690,MORADA DA SERRA,SABARA,MG,3136372393,37994349334,rafaela_105062@sgasoft.com.br,2006-09-30,2024-11-11,0.0,Feminino,155,40
105063,66362046307,REBECA CALDAS SANTIAGO VARGAS,2056-05-25,CLIENTE ATIVO,,34515690,MORADA DA SERRA,SABARA,MG,3136073986,36994640009,rebeca_105063@sgasoft.com.br,2006-10-03,2024-08-06,0.0,Feminino,77,68
105066,89353244188,BRUNO QUEIROZ PINTO CAVALCANTI,2061-07-23,CLIENTE ATIVO,,00034500,ALTO CABRAL,SABARA,MG,3136726363,,bruno_105066@sgasoft.com.br,2006-10-07,2024-10-04,300.0,Masculino,63,63
105074,34260110934,CAUA SILVEIRA GOMES XAVIER,2065-08-29,CLIENTE ATIVO,,34535130,VILA REAL,SABARA,MG,,30900030005,caua_105074@sgasoft.com.br,2006-10-11,2024-08-31,890.0,Masculino,88,59
105076,42224688199,ALICE MORAES FERREIRA LIMA,1990-04-26,CLIENTE ATIVO,,34535105,PACIENCIA,SABARA,MG,,38994467980,alice_105076@sgasoft.com.br,2006-10-14,2024-11-29,0.0,Feminino,86,34
105081,37639286506,VANESSA BEZERRA FERREIRA VIEIRA,1989-09-07,CARTA SPC,,34515690,MORADA DA SERRA,SABARA,MG,,,vanessa_105081@sgasoft.com.br,2006-10-18,2024-09-03,300.0,Feminino,3,35
105082,42666915131,DIEGO FONSECA CORREIA PINTO,2057-09-21,CLIENTE ATIVO,,34535110,CENTRO,SABARA,MG,,35999595794,diego_105082@sgasoft.com.br,2006-10-18,2024-03-25,300.0,Masculino,34,67
105088,77529322729,ENZO COSTA MOREIRA MENEZES,,CLIENTE ATIVO,,34515170,SIDERURGICA,SABARA,MG,9196722882,32997590999,enzo_105088@sgasoft.com.br,2006-10-21,2024-08-10,300.0,Masculino,73,0
105091,90500620598,FERNANDO CALDAS FRANCO ABREU,1982-08-26,CLIENTE ATIVO,,34515390,ESPLANADA,SABARA,MG,,30992960337,fernando_105091@sgasoft.com.br,2006-10-24,2024-08-21,800.0,Masculino,42,42
105098,31590756720,ALICE XAVIER DUARTE FREITAS,1987-09-04,CLIENTE ATIVO,,34545230,ROCA GRANDE,SABARA,MG,7176797776,,alice_105098@sgasoft.com.br,2006-11-03,2024-10-11,1000.0,Feminino,249,37
105107,61877760706,TATIANA BEZERRA JESUS CUNHA,1983-01-15,CLIENTE ATIVO,,34535100,PACIENCIA,SABARA,MG,8189779697,30967707033,tatiana_105107@sgasoft.com.br,2006-11-07,2024-10-10,600.0,Feminino,170,42
105112,93813427765,ALEXANDRE PINTO COSTA BRAGA,2059-12-23,CLIENTE ATIVO,,34515020,VILA MICHEL,SABARA,MG,8186714846,,alexandre_105112@sgasoft.com.br,2006-11-09,2024-07-03,600.0,Masculino,112,65
105123,50711590230,GUSTAVO ALBUQUERQUE ALMEIDA MARQUES,1982-07-30,CLIENTE ATIVO,,31370000,GARCAS,BELO HORIZONTE,MG,71997129681,30993409590,gustavo_105123@sgasoft.com.br,2006-11-16,2024-11-04,900.0,Masculino,128,42
105126,73792899000,JACKSON PEREIRA OLIVEIRA SILVA,1980-04-19,CLIENTE ATIVO,,41120000,PERNAMBUES,SALVADOR,BA,,39999079494,jackson_105126@sgasoft.com.br,2006-11-16,2024-11-22,680.0,Masculino,64,44
105133,94070802002,STELLA COELHO SOUZA CUNHA,1976-04-01,CLIENTE ATIVO,,34505510,CENTRO,SABARA,MG,8189777777,32990000020,stella_105133@sgasoft.com.br,2006-11-22,2024-04-27,300.0,Feminino,12,48
105139,30032209690,SOPHIA SOUSA PEREIRA BARBOSA,2060-10-05,CLIENTE ATIVO,,34525270,CORREGO DA ILHA,SABARA,MG,,39993794995,sophia_105139@sgasoft.com.br,2006-12-01,2024-10-10,410.0,Feminino,38,64
105152,16985841309,BRUNO BARBOSA MENDES RODRIGUES,1986-12-13,CLIENTE ATIVO,,34515430,ESPLANADA,SABARA,MG,,31975545944,bruno_105152@sgasoft.com.br,2006-12-06,2024-09-28,900.0,Masculino,61,38
105154,25939300553,ANA ROCHA PIRES COSTA,2064-11-19,CLIENTE ATIVO,,34525000,PRAIA DOS BANDEIRANT,SABARA,MG,88292676,900939373,ana_105154@sgasoft.com.br,2006-12-06,2024-06-03,300.0,Feminino,39,60
105156,32245116801,PAULO PEREIRA PEIXOTO FRANCO,2068-11-30,CLIENTE ATIVO,,34515470,CAMPO STO ANTONIO,SABARA,MG,2126715977,36965549456,paulo_105156@sgasoft.com.br,2006-12-07,2024-11-16,900.0,Masculino,104,56
105158,41299575030,EDUARDO SARAIVA FOGACA FERNANDES,1975-09-21,CLIENTE ATIVO,,34525100,CENTRO,SABARA,MG,,35977355535,eduardo_105158@sgasoft.com.br,2006-12-09,2024-09-12,850.0,Masculino,89,49
105170,13114487130,LEONARDO MARTINS RAMOS PEREIRA,2062-12-18,CLIENTE ATIVO,,34500000,NOSSA SENHORA DO O,SABARA,MG,1116711114,37973470507,leonardo_105170@sgasoft.com.br,2006-12-12,2024-09-02,600.0,Masculino,164,62
105171,27142117710,RICARDO LISBOA CAVALCANTI DIAS,2058-12-26,CLIENTE ATIVO,OUTROS,34515010,VILA MANGUEIRAS,SABARA,MG,,37975237755,ricardo_105171@sgasoft.com.br,2006-12-12,2024-07-01,0.0,Masculino,28,66
105172,22179946384,SOPHIA SILVA SILVEIRA CALDAS,1979-10-07,CLIENTE ATIVO,,34515030,VILA MICHEL,SABARA,MG,,36994476994,sophia_105172@sgasoft.com.br,2006-12-12,2024-04-20,0.0,Feminino,102,45
105173,36196686984,MARIA SAMPAIO MARTINS ELIAS,1985-06-23,CLIENTE ATIVO,SOLTEIRO,34516135,MANGUEIRAS,SABARA,MG,1116796616,,maria_105173@sgasoft.com.br,2006-12-13,2024-07-09,0.0,Feminino,100,39
105174,30123415527,RAUL CARDOSO CORREIA SANTOS,2053-07-24,CLIENTE ATIVO,,00034500,CABRAL,SABARA,MG,1116712312,,raul_105174@sgasoft.com.br,2006-12-13,2024-07-12,300.0,Masculino,27,71
105183,97463825191,RAFAELA PINTO DUARTE ARAUJO,1981-01-29,CLIENTE ATIVO,,34515320,ESPLANADA,SABARA,MG,8,35995532292,rafaela_105183@sgasoft.com.br,2006-12-16,2024-09-28,600.0,Feminino,38,44
105188,28409582104,MATHEUS SOUZA ANDRADE DINIZ,2059-06-17,CLIENTE ATIVO,,34515600,C SANTO ANTONIO,SABARA,MG,5156719868,32997529073,matheus_105188@sgasoft.com.br,2006-12-20,2024-07-03,400.0,Masculino,40,65
105195,79398628392,MIGUEL JESUS MENDES SILVA,2069-10-11,CLIENTE ATIVO,,34525230,CORREGO DA ILHA,SABARA,MG,,38929053393,miguel_105195@sgasoft.com.br,2006-12-21,2024-06-15,400.0,Masculino,140,55
105197,87342197491,STELLA SA SILVEIRA CARVALHO,1985-10-08,CLIENTE ATIVO,,34505170,VILA ESPERANCA,SABARA,MG,,37994590474,stella_105197@sgasoft.com.br,2006-12-22,2024-11-09,0.0,Feminino,145,39
105209,75628365076,SAMUEL CORREIA BORGES SARAIVA,2069-12-01,CLIENTE ATIVO,,34505340,CENTRO,SABARA,MG,6166711883,35994763447,samuel_105209@sgasoft.com.br,2006-12-24,2024-11-14,0.0,Masculino,136,55
105210,70655094601,BIANCA PINHEIRO BORGES MELO,1987-04-15,CLIENTE ATIVO,,34505520,VILA ESPERANCA,SABARA,MG,,34995309595,bianca_105210@sgasoft.com.br,2006-12-24,2024-02-03,600.0,Feminino,16,37
105215,01581761627,AMANDA PECANHA SAMPAIO COELHO,1988-05-12,CLIENTE ATIVO,,34505530,TERRA SANTA,SABARA,MG,1116788768,31997171717,amanda_105215@sgasoft.com.br,2006-12-28,2024-10-11,0.0,Feminino,551,36
105220,33526438650,THIAGO ABREU RAMOS FERREIRA,2061-01-01,CLIENTE ATIVO,,32230000,INDUSTRIAL,CONTAGEM,MG,96724888,38993740333,thiago_105220@sgasoft.com.br,2006-12-30,2024-11-08,400.0,Masculino,95,64
105227,73516564792,GUSTAVO GONCALVES MARQUES MORAES,1989-11-17,CLIENTE ATIVO,,34500000,ESPLANADA,SABARA,MG,6166712865,34995755033,gustavo_105227@sgasoft.com.br,2007-01-06,2024-11-19,0.0,Masculino,12,35
105229,92560033925,TATIANA ALMEIDA HORTA SANTANA,2062-03-07,CLIENTE ATIVO,,34590090,NACOES UNIDAS,SABARA,MG,,33930349004,tatiana_105229@sgasoft.com.br,2007-01-08,2024-08-01,1200.0,Feminino,167,62
105240,84763940120,DANIEL SILVEIRA ARAUJO ABREU,2049-06-04,CLIENTE ATIVO,,34535100,PACIENCIA,SABARA,MG,,30999590994,daniel_105240@sgasoft.com.br,2007-01-24,2024-06-19,400.0,Masculino,27,75
105241,99790679777,JESSICA ALBUQUERQUE ANDRADE PEIXOTO,1978-09-16,CLIENTE ATIVO,OUTROS,34525232,CORREGO DA ILHA,SABARA,MG,7176726762,39975969477,jessica_105241@sgasoft.com.br,2007-01-25,2024-11-26,900.0,Feminino,53,46
105253,61615572821,RAFAEL CORREIA MARTINS SANTANA,1982-02-27,CLIENTE ATIVO,,34545410,ROCAS GRANDES,SABARA,MG,92686592,,rafael_105253@sgasoft.com.br,2007-02-01,2024-10-28,0.0,Masculino,80,42
105254,75642211439,CAIO ROCHA BEZERRA NASCIMENTO,2065-08-11,CLIENTE ATIVO,,34500505,ADELMOLANDIA,SABARA,MG,,31995525417,caio_105254@sgasoft.com.br,2007-02-02,2024-11-18,800.0,Masculino,133,59
105264,72972857224,LEANDRO COSTA PINTO ELIAS,2067-06-27,CLIENTE ATIVO,,34515730,ALTO DO FIDALGO,SABARA,MG,997772991,37997775997,leandro_105264@sgasoft.com.br,2007-02-06,2024-07-20,500.0,Masculino,51,57
105266,80936316403,LETICIA MOURA SOUSA GONCALVES,1979-01-24,CLIENTE ATIVO,,35660370,SAO CRISTOVAO,PARA DE MINAS,MG,983173121,,leticia_105266@sgasoft.com.br,2007-02-07,2024-08-08,0.0,Feminino,44,46
105274,35843282252,NICOLE SIQUEIRA SOUSA CASTRO,2066-12-29,CLIENTE ATIVO,,34535180,ROCA GRANDE,SABARA,MG,,32983829378,nicole_105274@sgasoft.com.br,2007-02-10,2024-03-09,500.0,Feminino,51,58
105279,66889959132,LORENA CALDAS VIEIRA BRAGA,1984-05-26,CLIENTE ATIVO,,34525320,MORRO DA CRUZ,SABARA,MG,,979959550,lorena_105279@sgasoft.com.br,2007-02-16,2024-11-29,500.0,Feminino,14,40
105292,95044262986,OLIVIA NOGUEIRA ALBUQUERQUE BRAGA,1982-03-18,CLIENTE ATIVO,,34590140,NACOES UNIDAS,SABARA,MG,971418818,32995256626,olivia_105292@sgasoft.com.br,2007-03-01,2024-11-02,300.0,Feminino,75,42
105297,26089939900,LETICIA MOURA CASTRO VIEIRA,2042-07-14,CLIENTE ATIVO,,00034500,ROCA GRANDER,SABARA,MG,9196719189,,leticia_105297@sgasoft.com.br,2007-03-05,2024-11-01,350.0,Feminino,35,82
105312,11986030890,JULIA GONCALVES TEIXEIRA PECANHA,2066-12-06,CLIENTE ATIVO,,00034500,ADELMOLANDIA,SABARA,MG,976696061,30933070009,julia_105312@sgasoft.com.br,2007-03-09,2024-04-09,0.0,Feminino,67,58
105313,16913769490,JACKSON BEZERRA PINTO MONTEIRO,1987-03-02,CLIENTE ATIVO,,34800000,SAO GERALDO,CAETE,MG,987197173,,jackson_105313@sgasoft.com.br,2007-03-10,2024-04-18,,Masculino,77,37
105319,22143306237,BEATRIZ SAMPAIO MOREIRA BORGES,2073-08-16,CLIENTE ATIVO,,34800000,DOM CARMELO,CAETE,MG,983821167,,beatriz_105319@sgasoft.com.br,2007-03-13,2024-06-11,976.0,Feminino,26,51
105320,27170145863,LUIZA MORAES CARDOSO ROCHA,1987-01-14,CLIENTE ATIVO,,34800000,BONSUCESSO,CAETE,MG,,35943574954,luiza_105320@sgasoft.com.br,2007-03-13,2024-11-19,720.0,Feminino,54,38
105330,80041579712,LUCCA SILVA MELO PECANHA,2057-04-25,CLIENTE ATIVO,,34800000,CORREGO MACHADO,CAETE,MG,5156111975,39975457079,lucca_105330@sgasoft.com.br,2007-03-21,2024-07-10,420.0,Masculino,49,67
105332,99095948978,STELLA ROCHA PINHEIRO GONCALVES,1988-11-16,CLIENTE ATIVO,,34800000,BONSUCESSO,CAETE,MG,89927926,,stella_105332@sgasoft.com.br,2007-03-21,2024-11-20,860.0,Feminino,36,36
105338,34068444560,CAROLINA SILVA FERNANDES ABREU,1987-12-29,CLIENTE ATIVO,,34800000,CIDADE JARDIM,CAETE,MG,991686446,34974744755,carolina_105338@sgasoft.com.br,2007-03-26,2024-08-02,1920.0,Feminino,144,37
105342,52066382850,RAFAEL ELIAS FONSECA MORAES,1985-01-10,CLIENTE ATIVO,,34515430,ESPLANADA,SABARA,MG,9982137911,32972534538,rafael_105342@sgasoft.com.br,2007-03-29,2024-10-18,0.0,Masculino,108,40
105345,54279289018,ALINE BONFIM CASTRO SAMPAIO,2059-11-27,CLIENTE ATIVO,OUTROS,34535180,ROCA GRANDE,SABARA,MG,,39993989999,aline_105345@sgasoft.com.br,2007-03-30,2024-08-09,500.0,Feminino,42,65
105347,63223758224,NICOLE CARDOSO COSTA PINTO,1978-06-03,CLIENTE ATIVO,,34515480,VILA SANTO ANTONIO D,SABARA,MG,2126711339,,nicole_105347@sgasoft.com.br,2007-03-31,2024-07-09,300.0,Feminino,92,46
105351,80232685622,PAULO VARGAS NOGUEIRA ARAUJO,1988-01-24,CLIENTE ATIVO,,34515520,VILA SANTO ANTONIO D,SABARA,MG,666666666,35975575378,paulo_105351@sgasoft.com.br,2007-04-03,2024-09-09,400.0,Masculino,69,37
105361,43103029551,LORENZO SARAIVA VIEIRA GONCALVES,1976-11-28,CLIENTE ATIVO,,34535100,PACIENCIA,SABARA,MG,0,39995703355,lorenzo_105361@sgasoft.com.br,2007-04-05,2024-11-22,0.0,Masculino,100,48
105378,45349767208,ARTHUR LISBOA BARBOSA PEREIRA,2052-03-30,CLIENTE ATIVO,,34515520,CAMPO SANTO ANTONIO,SABARA,MG,,967494799,arthur_105378@sgasoft.com.br,2007-04-11,2024-06-15,500.0,Masculino,75,72
105384,71302163876,PATRICIA ABREU MENEZES MELO,1982-04-04,CLIENTE ATIVO,,30850000,DOM BOSCO,BELO HORIZONTE,MG,3136211713,33994047332,patricia_105384@sgasoft.com.br,2007-04-12,2024-11-09,580.0,Feminino,42,42
105385,85239902402,OLIVIA PINTO PEIXOTO ROCHA,1988-09-06,CLIENTE ATIVO,,30310000,SION,BELO HORIZONTE,MG,2126919838,32997292045,olivia_105385@sgasoft.com.br,2007-04-12,2024-11-09,300.0,Feminino,28,36
105386,80256632057,MARIANA BORGES FRANCO MOURA,1981-01-16,CLIENTE ATIVO,,34515500,CAMPO SANTO ANTONIO,SABARA,MG,2126712266,32993633444,mariana_105386@sgasoft.com.br,2007-04-13,2024-11-14,500.0,Feminino,145,44
105391,11291309080,MARIA ELIAS MENDES SANTOS,2060-02-12,CLIENTE ATIVO,,34505100,CENTRO,SABARA,MG,2126372112,39993990735,maria_105391@sgasoft.com.br,2007-04-14,2024-11-19,510.0,Feminino,123,64
105395,48200237303,MATHEUS FERNANDES CALDAS LEAL,1982-03-22,CLIENTE ATIVO,,34800000,DESCHAMPS,CAETE,MG,992921222,37937773347,matheus_105395@sgasoft.com.br,2007-04-17,2024-06-15,980.0,Masculino,121,42
105397,54484342316,LETICIA DIAS CARDOSO NASCIMENTO,1988-05-31,CLIENTE ATIVO,,34535100,PACIENCIA,SABARA,MG,,32972449374,leticia_105397@sgasoft.com.br,2007-04-18,2024-10-11,700.0,Feminino,89,36
105398,68411171906,DAVI MELO DANTAS SARAIVA,2054-12-20,CLIENTE ATIVO,OUTROS,34515170,SIDERURGICA,SABARA,MG,1116711611,31991511545,davi_105398@sgasoft.com.br,2007-04-18,2024-10-16,350.0,Masculino,36,70
105400,77465540160,DAVI GOMES RAMOS DUARTE,1988-04-12,CLIENTE ATIVO,,34800000,BONSUCESSO,CAETE,MG,6166516285,30990739054,davi_105400@sgasoft.com.br,2007-04-19,2024-10-02,900.0,Masculino,71,36
105411,34363713607,ALICE SANTANA CASTRO BORGES,2070-10-20,CLIENTE ATIVO,,34650290,NOVO ALVORADA,SABARA,MG,3136689772,33933394370,alice_105411@sgasoft.com.br,2007-04-24,2024-11-26,400.0,Feminino,174,54
105425,30527190926,BEATRIZ PINTO COSTA DIAS,2070-05-07,CLIENTE ATIVO,,33900210,SANTA FE (JUSTINOPOL,RIBEIRAO DAS NEVES,MG,,30994770970,beatriz_105425@sgasoft.com.br,2007-04-30,2024-11-05,900.0,Feminino,77,54
105427,49581659161,NATALIA BEZERRA CAMPOS TEIXEIRA,1987-07-05,CLIENTE ATIVO,,34505690,ALTO DO CABRAL,SABARA,MG,988761212,39995407974,natalia_105427@sgasoft.com.br,2007-04-30,2024-05-18,400.0,Feminino,62,37
105439,11406462306,GISELE COSTA FOGACA BRAGA,1975-01-06,CLIENTE S/C,,00034500,CAMPO STO ANTONIO,SABARA,MG,4146747649,,gisele_105439@sgasoft.com.br,2007-05-04,2024-06-12,300.0,Feminino,35,50
105440,25433291960,BEATRIZ VARGAS MIRANDA MORAES,1978-03-05,CLIENTE ATIVO,OUTROS,34800000,VILA REAL,CAETE,MG,3136312372,31975175091,beatriz_105440@sgasoft.com.br,2007-05-04,2024-06-24,680.0,Feminino,27,46
105446,61496698401,PAULO BARBOSA FREITAS SOUZA,1985-09-28,CLIENTE ATIVO,,34800000,CENTRO,CAETE,MG,992999278,,paulo_105446@sgasoft.com.br,2007-05-05,2024-10-01,860.0,Masculino,170,39
105450,12642109062,RAFAEL BEZERRA CARDOSO ANDRADE,2071-09-18,CLIENTE ATIVO,,34525280,MORRO DA CRUZ,SABARA,MG,,39905370599,rafael_105450@sgasoft.com.br,2007-05-07,2024-10-25,900.0,Masculino,76,53
105452,21597678244,RAFAEL PECANHA SANTIAGO COELHO,1988-12-12,CLIENTE ATIVO,,34515165,SIDERURGICA,SABARA,MG,7176721176,38993097796,rafael_105452@sgasoft.com.br,2007-05-08,2024-07-15,360.0,Masculino,69,36
105453,25524307835,MIRELLA MENDES BEZERRA BORGES,2065-06-12,CLIENTE ATIVO,,34580010,VILA SAO JOSE,SABARA,MG,1,37900390997,mirella_105453@sgasoft.com.br,2007-05-08,2024-08-02,600.0,Feminino,37,59
105456,48505506570,MARCELO NASCIMENTO SILVEIRA SOUSA,2046-02-24,CLIENTE ATIVO,,34505250,CENTRO,SABARA,MG,5156755556,,marcelo_105456@sgasoft.com.br,2007-05-08,2024-10-16,500.0,Masculino,92,78
105461,70530273500,JACKSON SA FRANCO CUNHA,2051-06-15,CLIENTE ATIVO,,34525425,ADELMOLANDIA,SABARA,MG,,33999739033,jackson_105461@sgasoft.com.br,2007-05-10,2024-09-27,600.0,Masculino,73,73
105466,01576940543,BARBARA SARAIVA PEIXOTO BONFIM,1986-04-26,CLIENTE ATIVO,CASADO,34545230,GENERAL CARNEIRO,SABARA,MG,6166776766,30944499454,barbara_105466@sgasoft.com.br,2007-05-11,2024-04-30,1200.0,Feminino,286,38
105467,16593779199,CLARISSA MENDES QUEIROZ CARDOSO,1977-03-23,CLIENTE ATIVO,,34600000,NOSSA SENHORA DE FAT,SABARA,MG,3136711887,39997970344,clarissa_105467@sgasoft.com.br,2007-05-11,2024-10-12,0.0,Feminino,107,47
105468,10520418760,LUCCA CARDOSO COELHO FRANCO,1978-05-06,CLIENTE ATIVO,,40720000,PERIPERI,SALVADOR,BA,4146412284,38985507040,lucca_105468@sgasoft.com.br,2007-05-11,2024-09-14,600.0,Masculino,37,46
105470,29484977952,ISABELA ANDRADE DIAS SA,1975-02-21,CLIENTE ATIVO,,00034500,CAMPO STO ANTONIO,SABARA,MG,8186714184,37993444909,isabela_105470@sgasoft.com.br,2007-05-12,2024-09-18,0.0,Feminino,163,49
105473,42466175630,CARLOS MENEZES DANTAS LOPES,1983-07-29,CLIENTE ATIVO,,34800000,JARDIM BANDEIRANTE,POMBAL,MG,66611176,977577355,carlos_105473@sgasoft.com.br,2007-05-12,2024-08-07,580.0,Masculino,49,41
105475,50410644820,TAINA BORGES MORAES NASCIMENTO,2073-10-01,CLIENTE ATIVO,,33840000,ROSANEVES,RIBEIRAO DAS NEVES,MG,1116616617,34993364347,taina_105475@sgasoft.com.br,2007-05-12,2024-10-07,580.0,Feminino,60,51
105481,39675083824,CAUA BORGES MORAES COELHO,1984-07-01,CLIENTE ATIVO,,34800000,EMBOABAS,CAETE,MG,6166576876,33995087033,caua_105481@sgasoft.com.br,2007-05-14,2024-07-26,600.0,Masculino,53,40
105483,48629552905,LORENZO SIQUEIRA CARDOSO ALVES,2063-04-25,CLIENTE ATIVO,,34800000,CENTRO,CAETE,MG,6166916291,32973255072,lorenzo_105483@sgasoft.com.br,2007-05-15,2024-09-27,820.0,Masculino,64,61
105487,65638580310,RAFAEL FREITAS CAMPOS LEAL,1975-06-29,CLIENTE ATIVO,,34505370,CENTRO,SABARA,MG,997567327,30995857558,rafael_105487@sgasoft.com.br,2007-05-15,2024-06-01,800.0,Masculino,16,49
105497,28509924376,GISELE SOUSA CARDOSO ROCHA,1988-05-06,CLIENTE ATIVO,,34505608,ALTO CABRAL,SABARA,MG,9196726699,34929344799,gisele_105497@sgasoft.com.br,2007-05-18,2024-09-21,600.0,Feminino,43,36
105501,55517852629,RAFAELA SAMPAIO ALMEIDA DINIZ,2066-11-15,CLIENTE ATIVO,,34505000,CENTRO,SABARA,MG,7176711717,32954774547,rafaela_105501@sgasoft.com.br,2007-05-21,2024-04-10,800.0,Feminino,73,58
105522,27523871720,FRANCISCO DINIZ FRANCO DUARTE,1979-02-05,CLIENTE ATIVO,,34515170,SIDERURGICA,SABARA,MG,971896632,31999775503,francisco_105522@sgasoft.com.br,2007-06-04,2024-10-18,0.0,Masculino,151,46
105523,32550600363,STELLA FREITAS ALBUQUERQUE MORAES,1991-12-31,CLIENTE SPC - ARQUIVO,,34590010,NACOES UNIDAS,SABARA,MG,,990907950,stella_105523@sgasoft.com.br,2007-06-04,2024-05-29,750.0,Feminino,17,33
105527,19769518441,THEO QUEIROZ CALDAS BEZERRA,2021-07-11,CLIENTE ATIVO,,34590290,VILA ESPERANCA,SABARA,MG,96711799,,theo_105527@sgasoft.com.br,2007-06-06,2024-03-09,300.0,Masculino,8,3
105528,23786357021,BRUNA FRANCO SOUZA GONCALVES,1978-09-09,CLIENTE ATIVO,,34515600,VILA SANTO ANTONIO D,SABARA,MG,7176787621,957345477,bruna_105528@sgasoft.com.br,2007-06-06,2024-08-29,200.0,Feminino,27,46
105532,41795285338,ALICE JESUS SILVA BARBOSA,1983-04-14,CLIENTE ATIVO,,34518030,PEDRA PRANCA,CAETE,MG,7176515982,35997388805,alice_105532@sgasoft.com.br,2007-06-08,2024-11-29,520.0,Feminino,90,41
105536,78603213780,PAULO RAMOS MENEZES LIMA,1982-09-11,CLIENTE ATIVO,,34800000,SANTO ANTONIO,CAETE,MG,6166311392,33993327349,paulo_105536@sgasoft.com.br,2007-06-09,2024-09-06,0.0,Masculino,39,42
105537,72630952380,EMANUEL CARDOSO ROCHA COSTA,1989-01-04,CLIENTE ATIVO,,32230000,INDUSTRIAL,CONTAGEM,MG,,972359950,emanuel_105537@sgasoft.com.br,2007-06-09,2024-05-27,300.0,Masculino,9,36
105553,40719232880,GISELE ALVES BEZERRA PEIXOTO,2059-03-23,CLIENTE ATIVO,,34590360,NACOES UNIDAS,SABARA,MG,98679992,,gisele_105553@sgasoft.com.br,2007-06-14,2024-09-05,800.0,Feminino,59,65
105557,67727269107,FERNANDA BARBOSA OLIVEIRA CARVALHO,1980-08-05,CLIENTE ATIVO,OUTROS,34800000,SAO GERALDO,CAETE,MG,971186872,,fernanda_105557@sgasoft.com.br,2007-06-15,2024-10-04,1200.0,Feminino,35,44
